year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 01:48:34.774000,24.7,50.0,28.0,1018.8,False,1.4,160,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:49:34.787000,24.6,50.3,28.0,1018.9,False,2.0,140,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:50:34.788000,24.6,50.3,28.0,1018.9,False,1.4,207,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:51:34.804000,24.6,49.9,28.0,1018.8,False,1.2,183,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:52:34.820000,24.8,49.9,27.0,1018.9,False,1.6,284,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:53:34.821000,25.1,50.2,28.0,1018.9,False,1.1,188,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:54:34.808000,25.2,49.8,27.0,1018.9,False,0.8,338,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:55:34.840000,25.2,49.8,29.0,1018.9,False,1.0,168,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:56:34.837000,25.1,49.6,30.0,1018.9,False,1.5,353,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:57:34.829000,25.0,49.9,28.0,1018.9,False,0.7,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:58:34.829000,24.9,49.9,27.0,1019.0,False,0.9,44,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:59:34.830000,25.0,49.9,27.0,1018.8,False,0.9,178,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:00:34.846000,25.0,50.0,27.0,1018.8,False,1.0,64,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:01:34.830000,25.1,50.0,28.0,1018.8,False,0.9,61,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:02:34.847000,25.1,49.8,28.0,1018.9,False,1.0,359,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:03:34.850000,25.1,49.8,28.0,1018.8,False,0.8,337,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:04:34.866000,25.1,49.3,27.0,1018.8,False,1.1,176,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:05:34.898000,25.1,49.3,29.0,1018.8,False,0.9,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:06:34.883000,25.2,49.9,29.0,1018.8,False,0.6,336,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:07:34.883000,25.3,49.6,27.0,1018.8,False,1.1,162,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:08:34.899000,25.4,49.7,29.0,1018.8,False,1.1,215,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 02:09:34.900000,25.6,49.7,27.0,1018.8,False,0.5,91,fastf1,2026-06-30T22:41:36.190248+00:00
